codigo_ocorrencia2;aeronave_matricula;aeronave_tipo_equipamento;aeronave_fabricante;aeronave_modelo;aeronave_tipo_icao;aeronave_motor_tipo;anv_motor_qtd;anv_motor_descricao_qtd;aeronave_pmd;aeronave_assentos;aeronave_ano_fabricacao;aeronave_pais_fabricante;aeronave_pais_registro;aeronave_voo_origem;aeronave_voo_destino;aeronave_fase_operacao;aeronave_tipo_operacao;aeronave_nivel_dano;aeronave_fatalidades_total
79748;PRDBO;AVIÃO;CESSNA AIRCRAFT;A188B;C188;PISTÃO;1;MONOMOTOR;1905;1;1974;BRASIL;BRASIL;ÁREA DE POUSO PARA USO AEROAGRÍCOLA;ÁREA DE POUSO PARA USO AEROAGRÍCOLA;DECOLAGEM;AGRÍCOLA;SUBSTANCIAL;0
79746;PTMET;AVIÃO;CESSNA AIRCRAFT;208B;C208;TURBOÉLICE;1;MONOMOTOR;3969;11;1996;BRASIL;BRASIL;PORTO BONITO;FLORES;APROXIMAÇÃO FINAL;TÁXI AÉREO;LEVE;0
79745;PRYSC;AVIÃO;AIRBUS S.A.S.;A320-251N;A20N;JATO;2;BIMOTOR;77000;183;2019;BRASIL;BRASIL;JOÃO CORREA DA ROCHA;VAL DE CANS / JÚLIO CEZAR RIBEIRO;SUBIDA;REGULAR;NENHUM;0
79744;PRAQH;AVIÃO;ATR - GIE AVIONS DE TRANSPORT RÉGIONAL;ATR-72-212A;AT72;TURBOÉLICE;2;BIMOTOR;23000;75;2013;BRASIL;BRASIL;TANCREDO NEVES;LEITE LOPES;CRUZEIRO;REGULAR;NENHUM;0
79743;PTGBJ;AVIÃO;NEIVA;EMB-200A;IPAN;PISTÃO;1;MONOMOTOR;1550;1;1972;BRASIL;BRASIL;NÃO IDENTIFICADO;NÃO IDENTIFICADO;CRUZEIRO;AGRÍCOLA;SUBSTANCIAL;1
79742;PTWKN;AVIÃO;CESSNA AIRCRAFT;A188B;C188;PISTÃO;1;MONOMOTOR;1497;1;1976;BRASIL;BRASIL;NÃO IDENTIFICADO;GENERAL LEITE DE CASTRO;SUBIDA;AGRÍCOLA;SUBSTANCIAL;0
79741;PRATC;AVIÃO;RAYTHEON AIRCRAFT;B200;BE20;TURBOÉLICE;2;BIMOTOR;5670;10;2001;BRASIL;BRASIL;ZUMBI DOS PALMARES;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;APROXIMAÇÃO FINAL;TÁXI AÉREO;NENHUM;0
79740;PRATC;AVIÃO;RAYTHEON AIRCRAFT;B200;BE20;TURBOÉLICE;2;BIMOTOR;5670;10;2001;BRASIL;BRASIL;ZUMBI DOS PALMARES;CARUARU;CRUZEIRO;TÁXI AÉREO;NENHUM;0
79739;PRAUJ;AVIÃO;EMBRAER;ERJ 190-200 LR;E190;JATO;2;BIMOTOR;50790;125;0;BRASIL;BRASIL;SANTOS DUMONT;CONGONHAS;POUSO;REGULAR;NENHUM;0
79739;PRGUD;AVIÃO;BOEING;737-8EH;B738;JATO;2;BIMOTOR;70533;193;2010;BRASIL;BRASIL;CONGONHAS;DEPUTADO LUÍS EDUARDO MAGALHÃES;DECOLAGEM;REGULAR;NENHUM;0
79738;PTDZF;AVIÃO;CESSNA AIRCRAFT;A188A;C188;PISTÃO;1;MONOMOTOR;1497;1;1971;BRASIL;BRASIL;NÃO IDENTIFICADO;NÃO IDENTIFICADO;DECOLAGEM;AGRÍCOLA;LEVE;0
79737;PPLCQ;AVIÃO;PIPER AIRCRAFT;PA-31T;PAY2;TURBOÉLICE;2;BIMOTOR;4082;8;1978;BRASIL;BRASIL;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;SALGADO FILHO;CRUZEIRO;TÁXI AÉREO;NENHUM;0
79730;PRGGF;AVIÃO;BOEING;737-8EH;B738;JATO;2;BIMOTOR;70533;197;2008;BRASIL;BRASIL;GOVERNADOR ANDRÉ FRANCO MONTORO;VAL DE CANS / JÚLIO CEZAR RIBEIRO;CRUZEIRO;REGULAR;LEVE;0
79729;PRORV;AVIÃO;CESSNA AIRCRAFT;T210M;C210;PISTÃO;1;MONOMOTOR;1724;6;1978;BRASIL;BRASIL;NÃO IDENTIFICADO;NÃO IDENTIFICADO;POUSO;PRIVADA;SUBSTANCIAL;0
79728;PRAQO;AVIÃO;ATR - GIE AVIONS DE TRANSPORT RÉGIONAL;ATR-72-212A;AT76;TURBOÉLICE;2;BIMOTOR;23000;75;0;BRASIL;BRASIL;SALGADO FILHO;HERCÍLIO LUZ;SUBIDA;REGULAR;NENHUM;0
79727;PTECM;AVIÃO;NEIVA;EMB-720C;PA32;PISTÃO;1;MONOMOTOR;1542;7;1976;BRASIL;BRASIL;TATUÍ;ESTADUAL DE CAMPOS DOS AMARAIS - PREFEITO FRANCISCO AMARAL;POUSO;PRIVADA;LEVE;0
79726;PTJKV;AVIÃO;CESSNA AIRCRAFT;210L;C210;PISTÃO;1;MONOMOTOR;1724;6;1974;BRASIL;BRASIL;PATROCÍNIO;CARLOS PRATES;CORRIDA APÓS POUSO;PRIVADA;NENHUM;0
79725;PPFXH;AVIÃO;NEIVA;EMB-711ST;P28T;PISTÃO;1;MONOMOTOR;1315;4;1988;BRASIL;BRASIL;GOVERNADOR JOSÉ RICHA;GOVERNADOR JOSÉ RICHA;SUBIDA;INSTRUÇÃO;NENHUM;0
79724;PPMSA;HELICÓPTERO;BELL HELICOPTER;206B;B06;TURBOEIXO;1;MONOMOTOR;1451;5;2002;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMAÇÃO FINAL;TÁXI AÉREO;SUBSTANCIAL;1
79723;PUUAM;ULTRALEVE;DESCONHECIDO;SKYPAX;ULAC;PISTÃO;1;MONOMOTOR;650;2;2003;BRASIL;BRASIL;ULTRALEVE CLUBE DE CURITIBA;ULTRALEVE CLUBE DE CURITIBA;APROXIMAÇÃO FINAL;PRIVADA;SUBSTANCIAL;0
79722;PTVZA;AVIÃO;EMBRAER;EMB-202A;IPAN;PISTÃO;1;MONOMOTOR;1800;1;2013;BRASIL;BRASIL;ÁGUAS CLARAS AVIAÇÃO AGRÍCOLA;ÁGUAS CLARAS AVIAÇÃO AGRÍCOLA;VOO A BAIXA ALTURA;AGRÍCOLA;LEVE;0
79720;PRREN;AVIÃO;CESSNA AIRCRAFT;A188B;C188;PISTÃO;1;MONOMOTOR;1905;1;1976;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;VOO A BAIXA ALTURA;AGRÍCOLA;SUBSTANCIAL;0
79719;PTUON;AVIÃO;NEIVA;EMB-202;IPAN;PISTÃO;1;MONOMOTOR;1800;1;2003;BRASIL;BRASIL;NÃO IDENTIFICADO;NÃO IDENTIFICADO;MANOBRA;AGRÍCOLA;SUBSTANCIAL;0
79718;PPPEG;AVIÃO;BEECH AIRCRAFT;F33A;BE33;PISTÃO;1;MONOMOTOR;1542;NULL;NULL;BRASIL;BRASIL;CAMPO DE MARTE - SP;ROSADA;DECOLAGEM;PRIVADA;NENHUM;0
79717;PRABF;AVIÃO;PIPER AIRCRAFT;PA-25-235;PA25;PISTÃO;1;MONOMOTOR;1315;1;1969;BRASIL;BRASIL;AERÓDROMO NÃO CADASTRADO;ÁREA DE POUSO PARA USO AEROAGRÍCOLA;MANOBRA;AGRÍCOLA;SUBSTANCIAL;0
79716;PRNEN;AVIÃO;LAVIASA;PA-25-235;PA25;PISTÃO;1;MONOMOTOR;1315;1;1965;BRASIL;BRASIL;NÃO IDENTIFICADO;NÃO IDENTIFICADO;MANOBRA;AGRÍCOLA;LEVE;0
79714;PRBGM;HELICÓPTERO;SIKORSKY;S-92A;S92;TURBOEIXO;2;BIMOTOR;12020;21;2011;BRASIL;BRASIL;ETESCO TAKATSUGU J;CABO FRIO;SUBIDA;TÁXI AÉREO;NENHUM;0
79713;PTUXD;AVIÃO;EMBRAER;EMB-202;IPAN;PISTÃO;1;MONOMOTOR;1800;1;2009;BRASIL;BRASIL;PISTA PLÁ E SILVA;PISTA PLÁ E SILVA;MANOBRA;AGRÍCOLA;SUBSTANCIAL;0
79712;PPMVC;AVIÃO;AIR TRACTOR;AT-502B;AT5T;TURBOÉLICE;1;MONOMOTOR;3629;1;2017;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;AGRÍCOLA;LEVE;0
79711;PRYRF;AVIÃO;AIRBUS;A320-251N;A320;JATO;2;BIMOTOR;77000;183;NULL;BRASIL;BRASIL;GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA;EDUARDO GOMES;SUBIDA;REGULAR;NENHUM;0
79710;PRAQJ;AVIÃO;ATR - GIE AVIONS DE TRANSPORT RÉGIONAL;ATR-72-212A;AT72;TURBOÉLICE;2;BIMOTOR;23000;75;2013;BRASIL;BRASIL;TANCREDO NEVES;NELSON RODRIGUES GUIMARÃES;SUBIDA;REGULAR;NENHUM;0
79709;PRYRH;AVIÃO;AIRBUS;A320-251N;A320;JATO;2;BIMOTOR;77000;183;2017;BRASIL;BRASIL;EDUARDO GOMES;GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA;DECOLAGEM;REGULAR;NENHUM;0
79708;PRAQL;AVIÃO;ATR - GIE AVIONS DE TRANSPORT RÉGIONAL;ATR-72-212A;AT72;TURBOÉLICE;2;BIMOTOR;23000;75;2013;BRASIL;BRASIL;TANCREDO NEVES;TENENTE-CORONEL AVIADOR CÉSAR BOMBONATO;SUBIDA;REGULAR;NENHUM;0
79707;PRAUJ;AVIÃO;EMBRAER;ERJ 190-200 LR;E190;JATO;2;BIMOTOR;50790;125;0;BRASIL;BRASIL;SANTOS DUMONT;VIRACOPOS;DECOLAGEM;REGULAR;NENHUM;0
79706;PRVCG;AVIÃO;BEECH AIRCRAFT;E55;BE55;PISTÃO;2;BIMOTOR;2404;6;1973;BRASIL;BRASIL;FLYGHT COMPANY;CARLOS PRATES;CORRIDA APÓS POUSO;PRIVADA;NENHUM;0
79705;PROZA;AVIÃO;CESSNA AIRCRAFT;152;C152;PISTÃO;1;MONOMOTOR;757;2;1981;BRASIL;BRASIL;SOROCABA;ESTADUAL DE CAMPOS DOS AMARAIS - PREFEITO FRANCISCO AMARAL;SUBIDA;PRIVADA;NENHUM;0
79704;PPYBB;***;BOEING;737-4Q8;B734;JATO;2;BIMOTOR;68038;0;1994;BRASIL;BRASIL;ANTONIO CARLOS JOBIM / GALEÃO;VAL DE CANS / JÚLIO CEZAR RIBEIRO;DECOLAGEM;NÃO REGULAR;NENHUM;0
79703;PRAQK;AVIÃO;ATR - GIE AVIONS DE TRANSPORT RÉGIONAL;ATR-72-212A;AT72;TURBOÉLICE;2;BIMOTOR;23000;75;2013;BRASIL;BRASIL;PRESIDENTE CASTRO PINTO;GUARARAPES - GILBERTO FREYRE;PUSHBACK;REGULAR;NENHUM;0
79702;PRTTP;AVIÃO;BOEING;727-2M7;B722;JATO;3;TRIMOTOR;88360;7;1978;BRASIL;BRASIL;GOVERNADOR ANDRÉ FRANCO MONTORO;ANTONIO CARLOS JOBIM / GALEÃO;CRUZEIRO;REGULAR;NENHUM;0
79701;PPJRL;HELICÓPTERO;ROBINSON HELICOPTER;R22 BETA;R22;PISTÃO;1;MONOMOTOR;621;2;2012;BRASIL;BRASIL;PIRAQUARA;PIRAQUARA;CRUZEIRO;INSTRUÇÃO;SUBSTANCIAL;0
79700;PPPTP;AVIÃO;ATR - GIE AVIONS DE TRANSPORT RÉGIONAL;ATR-72-212A;AT72;TURBOÉLICE;2;BIMOTOR;22500;73;2009;BRASIL;BRASIL;PRESIDENTE JUSCELINO KUBITSCHEK;PROFESSOR ERIBERTO MANOEL REINO;SUBIDA;REGULAR;NENHUM;0
79699;PRMHA;AVIÃO;AIRBUS;A320-214;A320;JATO;2;BIMOTOR;77000;184;2006;BRASIL;BRASIL;GOVERNADOR ANDRÉ FRANCO MONTORO;AEROPUERTO INTERNACIONAL MINISTRO PISTARINI;SUBIDA;REGULAR;LEVE;0
79698;PRAQJ;AVIÃO;ATR - GIE AVIONS DE TRANSPORT RÉGIONAL;ATR-72-212A;AT72;TURBOÉLICE;2;BIMOTOR;23000;75;2013;BRASIL;BRASIL;ZUMBI DOS PALMARES;GUARARAPES - GILBERTO FREYRE;SUBIDA;REGULAR;NENHUM;0
79697;PRHEB;HELICÓPTERO;BELL HELICOPTER;206L-4;B06;TURBOEIXO;1;MONOMOTOR;2018;7;2008;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;ESPECIALIZADA;SUBSTANCIAL;1
79696;PRLKA;AVIÃO;CESSNA AIRCRAFT;A188B;C188;PISTÃO;1;MONOMOTOR;1498;1;1975;BRASIL;BRASIL;NÃO IDENTIFICADO;NÃO IDENTIFICADO;CORRIDA APÓS POUSO;AGRÍCOLA;LEVE;0
79694;PSAEC;AVIÃO;EMBRAER;ERJ 190-400;E295;JATO;2;BIMOTOR;61200;143;2019;BRASIL;BRASIL;PRESIDENTE JUSCELINO KUBITSCHEK;VIRACOPOS;CRUZEIRO;REGULAR;NENHUM;0
79692;PPHRH;AVIÃO;NEIVA;56-C-1;PAUL;PISTÃO;1;MONOMOTOR;587;2;1964;BRASIL;BRASIL;CATANDUVA;CATANDUVA;POUSO;PRIVADA;SUBSTANCIAL;0
79691;PUCJM;ULTRALEVE;DESCONHECIDO;BRAVO 700;ULAC;PISTÃO;1;MONOMOTOR;580;2;2008;BRASIL;BRASIL;JUSCELINO KUBITSCHECK;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;APROXIMAÇÃO FINAL;EXPERIMENTAL;NENHUM;0
79690;PTOVA;AVIÃO;EMBRAER;EMB-810C;PA34;PISTÃO;2;BIMOTOR;2073;6;1981;BRASIL;BRASIL;ASSOCIAÇÃO TOCANTINENSE DE AVIAÇÃO;ASSOCIAÇÃO TOCANTINENSE DE AVIAÇÃO;POUSO;PRIVADA;LEVE;0
79689;PRCMZ;AVIÃO;THRUSH AIRCRAFT;S2R-H80;SS2T;TURBOÉLICE;1;MONOMOTOR;4763;NULL;NULL;BRASIL;BRASIL;NÃO IDENTIFICADO;NÃO IDENTIFICADO;CORRIDA APÓS POUSO;AGRÍCOLA;LEVE;0
79688;PPRGL;AVIÃO;CESSNA AIRCRAFT;510;C510;JATO;2;BIMOTOR;3921;6;2009;BRASIL;BRASIL;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;TRÊS MARIAS;POUSO;PRIVADA;NENHUM;0
79687;PTJRQ;AVIÃO;CESSNA AIRCRAFT;182P;C182;PISTÃO;1;MONOMOTOR;1338;4;1974;BRASIL;BRASIL;SANTA TEREZINHA;REDENÇÃO;CRUZEIRO;PRIVADA;NENHUM;0
79685;PTOQB;AVIÃO;BEECH AIRCRAFT;58TC;BE58;PISTÃO;2;BIMOTOR;2767;6;1977;BRASIL;BRASIL;NÃO IDENTIFICADO;NÃO IDENTIFICADO;POUSO;PRIVADA;SUBSTANCIAL;0
79684;PRURS;AVIÃO;HAWKER BEECHCRAFT;C90GTI;BE9L;TURBOÉLICE;2;BIMOTOR;4581;8;2008;BRASIL;BRASIL;SANTA CRUZ DO SUL;SALGADO FILHO;POUSO;TÁXI AÉREO;LEVE;0
79683;PTVCB;AVIÃO;NEIVA;EMB-720D;PA32;PISTÃO;1;MONOMOTOR;1633;7;1986;BRASIL;BRASIL;NÃO IDENTIFICADO;CRUZEIRO DO SUL;CORRIDA APÓS POUSO;PRIVADA;LEVE;0
79681;PTHZL;HELICÓPTERO;EUROCOPTER;AS 350 B2;AS50;TURBOEIXO;1;MONOMOTOR;2250;6;1997;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;VOO A BAIXA ALTURA;POLICIAL;LEVE;0
79680;PRTTP;AVIÃO;BOEING;727-2M7;B722;JATO;3;TRIMOTOR;88360;7;1978;BRASIL;BRASIL;HERCÍLIO LUZ;AFONSO PENA;SUBIDA;REGULAR;NENHUM;0
79679;PTMXB;AVIÃO;AIRBUS;A321-231;A321;JATO;2;BIMOTOR;89000;232;2007;BRASIL;BRASIL;GOVERNADOR ANDRÉ FRANCO MONTORO;VAL DE CANS / JÚLIO CEZAR RIBEIRO;SUBIDA;REGULAR;LEVE;0
79678;*****;***;DESCONHECIDO;MODELO DESCONHECIDO;***;DESCONHECIDO;DESCONHECIDO;***;0;NULL;NULL;BRASIL;BRASIL;NÃO IDENTIFICADO;NÃO IDENTIFICADO;INDETERMINADA;PRIVADA;DESTRUÍDA;1
79675;PRHTA;HELICÓPTERO;HELIBRAS;AS 350 B2;AS50;TURBOEIXO;1;MONOMOTOR;2250;6;2002;BRASIL;BRASIL;GRAER;FORA DE AERODROMO;MANOBRA;INSTRUÇÃO;NENHUM;0
79674;PRSLU;AVIÃO;BOEING;737-4Y0;B734;JATO;2;BIMOTOR;68038;5;1992;BRASIL;BRASIL;GOVERNADOR ANDRÉ FRANCO MONTORO;ANTONIO CARLOS JOBIM / GALEÃO;CORRIDA APÓS POUSO;NÃO REGULAR;LEVE;0
79673;PRYRQ;AVIÃO;AIRBUS;A320-251N;A320;JATO;2;BIMOTOR;77000;170;0;BRASIL;BRASIL;AFONSO PENA;SANTOS DUMONT;SUBIDA;REGULAR;LEVE;0
79672;PRMTX;***;CESSNA AIRCRAFT;172M;C172;PISTÃO;1;MONOMOTOR;1043;4;1975;BRASIL;BRASIL;COROA DO AVIÃO;COROA DO AVIÃO;DECOLAGEM;PRIVADA;LEVE;0
79671;PUMLU;ULTRALEVE;DESCONHECIDO;J250;ULAC;PISTÃO;1;MONOMOTOR;700;2;2007;BRASIL;BRASIL;CLUBE DE VOO ITAIPU;IJUÍ;SUBIDA;PRIVADA;SUBSTANCIAL;0
79670;PRDIS;AVIÃO;RAYTHEON AIRCRAFT;400A;BE40;JATO;2;BIMOTOR;7393;10;2005;BRASIL;BRASIL;PORTO SEGURO;PRESIDENTE JUSCELINO KUBITSCHEK;DECOLAGEM;PRIVADA;LEVE;0
79669;PTOOQ;AVIÃO;BEECH AIRCRAFT;95-B55;BE55;PISTÃO;2;BIMOTOR;2318;6;1979;BRASIL;BRASIL;NÃO IDENTIFICADO;NÃO IDENTIFICADO;***;PRIVADA;DESTRUÍDA;1
79668;PRAKI;AVIÃO;ATR - GIE AVIONS DE TRANSPORT RÉGIONAL;ATR-72-212A (600);AT76;TURBOÉLICE;2;BIMOTOR;23000;76;2016;BRASIL;BRASIL;VAL DE CANS / JÚLIO CEZAR RIBEIRO;MARECHAL CUNHA MACHADO;DESCIDA;REGULAR;LEVE;0
79667;PRAYN;AVIÃO;EMBRAER;ERJ 190-200 LR;E190;JATO;2;BIMOTOR;52290;125;2010;BRASIL;BRASIL;CONGONHAS;TANCREDO NEVES;APROXIMAÇÃO FINAL;REGULAR;NENHUM;0
79666;PTMFL;AVIÃO;PIPER AIRCRAFT;PA-42;PAY3;TURBOÉLICE;2;BIMOTOR;5080;9;1982;BRASIL;BRASIL;VAL DE CANS / JÚLIO CEZAR RIBEIRO;ALBERTO ALCOLUMBRE;DECOLAGEM;TÁXI AÉREO;LEVE;0
79664;BALAO;BALÃO;***;***;BL;DESCONHECIDO;1;MONOMOTOR;1;2;2014;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;***;NENHUM;0
79663;PTHXO;HELICÓPTERO;BELL HELICOPTER;206L-3;B06;TURBOEIXO;1;MONOMOTOR;1882;7;1991;BRASIL;BRASIL;CIBRASA;VAL DE CANS / JÚLIO CEZAR RIBEIRO;APROXIMAÇÃO FINAL;TÁXI AÉREO;LEVE;0
79657;PRRFA;HELICÓPTERO;EUROCOPTER;EC 135T2+;EC35;TURBOEIXO;2;BIMOTOR;2910;7;2006;BRASIL;BRASIL;TENENTE-CORONEL AVIADOR CÉSAR BOMBONATO;PROFESSOR ERIBERTO MANOEL REINO;CRUZEIRO;PRIVADA;NENHUM;0
79652;PRTKI;AVIÃO;ATR - GIE AVIONS DE TRANSPORT RÉGIONAL;ATR-72-212A (600);AT72;TURBOÉLICE;2;BIMOTOR;22800;73;2011;BRASIL;BRASIL;TANCREDO NEVES;CORONEL ALTINO MACHADO;SUBIDA;REGULAR;NENHUM;0
79651;PTZNQ;AVIÃO;PZL - MIELEC;ANTONOV AN-2;ZZZZ;PISTÃO;1;MONOMOTOR;5500;8;1995;BRASIL;BRASIL;PIQUET;PIQUET;CORRIDA APÓS POUSO;PRIVADA;SUBSTANCIAL;0
79650;PTWJI;AVIÃO;CESSNA AIRCRAFT;T188C;C188;PISTÃO;1;MONOMOTOR;1997;1;1980;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;AGRÍCOLA;LEVE;0
79649;PRAYW;AVIÃO;EMBRAER;ERJ 190-200 IGW;E190;JATO;2;BIMOTOR;52290;125;2011;BRASIL;BRASIL;VIRACOPOS;EURICO DE AGUIAR SALLES;SUBIDA;REGULAR;NENHUM;0
79648;PRGAM;AVIÃO;CESSNA AIRCRAFT;560XL;C56X;JATO;2;BIMOTOR;9072;11;2002;BRASIL;BRASIL;SANTA GENOVEVA/GOIÂNIA;TERRAVISTA;CORRIDA APÓS POUSO;PRIVADA;LEVE;0
79647;PTMBL;AVIÃO;BEECH AIRCRAFT;58;BE58;PISTÃO;2;BIMOTOR;2449;6;1978;BRASIL;BRASIL;SANTA ROSA;SALGADO FILHO;APROXIMAÇÃO FINAL;PRIVADA;NENHUM;0
79646;PRAXE;AVIÃO;EMBRAER;ERJ 190-200 IGW;E190;JATO;2;BIMOTOR;52290;125;2012;BRASIL;BRASIL;VAL DE CANS / JÚLIO CEZAR RIBEIRO;EDUARDO GOMES;SUBIDA;REGULAR;NENHUM;0
79645;PTJDF;AVIÃO;CESSNA AIRCRAFT;182P;C182;PISTÃO;1;MONOMOTOR;1338;4;1973;BRASIL;BRASIL;NÃO IDENTIFICADO;NÃO IDENTIFICADO;INDETERMINADA;PRIVADA;NENHUM;0
79644;PTVCD;AVIÃO;NEIVA;EMB-720;PA32;PISTÃO;1;MONOMOTOR;1633;7;1986;BRASIL;BRASIL;BELÉM/BRIGADEIRO PROTÁSIO DE OLIVEIRA;ALBERTO ALCOLUMBRE;TÁXI;TÁXI AÉREO;LEVE;0
79641;PULFI;ULTRALEVE;DESCONHECIDO;VIMANA R-12;ULAC;PISTÃO;1;MONOMOTOR;520;2;2007;BRASIL;BRASIL;VIRGÍLIO TÁVORA;CATULEVE;CRUZEIRO;PRIVADA;NENHUM;0
79640;PRLMP;AVIÃO;EMBRAER;EMB-500;E50P;JATO;2;BIMOTOR;4750;6;2009;BRASIL;BRASIL;CONGONHAS;SÃO PEDRO;POUSO;PRIVADA;SUBSTANCIAL;0
79639;PRJLS;AVIÃO;PIPER AIRCRAFT;PA-34-220T;PA34;PISTÃO;2;BIMOTOR;2155;6;1995;BRASIL;BRASIL;PARÁ DE MINAS;LEITE LOPES;TÁXI;PRIVADA;NENHUM;0
79637;PRAYY;AVIÃO;EMBRAER;ERJ 190-200 IGW;E190;JATO;2;BIMOTOR;52290;125;2011;BRASIL;BRASIL;LAURO CARNEIRO DE LOYOLA;VIRACOPOS;DECOLAGEM;REGULAR;LEVE;0
79636;PULMN;ULTRALEVE;DESCONHECIDO;STOL CH-701;ULAC;PISTÃO;1;MONOMOTOR;500;2;2007;BRASIL;BRASIL;SÍTIO FLYER;SÍTIO FLYER;SUBIDA;PRIVADA;SUBSTANCIAL;0
79634;PROHE;HELICÓPTERO;SIKORSKY;S-92A;S92;TURBOEIXO;2;BIMOTOR;12020;22;2012;BRASIL;BRASIL;SÃO TOMÉ;PETROBRAS 35;CRUZEIRO;TÁXI AÉREO;NENHUM;0
79632;PRAYX;AVIÃO;EMBRAER;ERJ 190-200 IGW;E190;JATO;2;BIMOTOR;52290;125;2011;BRASIL;BRASIL;TABATINGA;EDUARDO GOMES;DECOLAGEM;REGULAR;NENHUM;0
79627;PUAFJ;ULTRALEVE;DESCONHECIDO;ADVENTURE;ULAC;PISTÃO;1;MONOMOTOR;420;2;2003;BRASIL;BRASIL;FAZENDA IROHY;FAZENDA IROHY;CRUZEIRO;PRIVADA;SUBSTANCIAL;0
79626;PPGBC;AVIÃO;AERO BOERO;AB-115;AB11;PISTÃO;1;MONOMOTOR;770;2;1991;BRASIL;BRASIL;SÍLVIO NAME JÚNIOR;SÍLVIO NAME JÚNIOR;CORRIDA APÓS POUSO;INSTRUÇÃO;LEVE;0
79625;PRVGS;AVIÃO;PIPER AIRCRAFT;PA-34-200T;PA34;PISTÃO;2;BIMOTOR;2073;6;1977;BRASIL;BRASIL;ADALBERTO MENDES DA SILVA;ADALBERTO MENDES DA SILVA;DECOLAGEM;PRIVADA;LEVE;0
79624;PRAXA;AVIÃO;EMBRAER;ERJ 190-200 IGW;E190;JATO;2;BIMOTOR;52290;125;2011;BRASIL;BRASIL;EURICO DE AGUIAR SALLES;SANTOS DUMONT;CRUZEIRO;REGULAR;NENHUM;0
79623;PTOXV;AVIÃO;PIPER AIRCRAFT;PA-25-235;PA25;PISTÃO;1;MONOMOTOR;1315;1;1974;BRASIL;BRASIL;CARAZINHO;CARAZINHO;CORRIDA APÓS POUSO;INSTRUÇÃO;LEVE;0
79621;PRESK;HELICÓPTERO;ROBINSON HELICOPTER;R44;R44;PISTÃO;1;MONOMOTOR;1088;4;2005;BRASIL;BRASIL;NÃO IDENTIFICADO;NÃO IDENTIFICADO;CRUZEIRO;PRIVADA;SUBSTANCIAL;2
79620;PRWGC;AVIÃO;AIR TRACTOR;AT-502B;AT5T;TURBOÉLICE;1;MONOMOTOR;3629;1;2016;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;AGRÍCOLA;SUBSTANCIAL;0
79619;PTRPU;AVIÃO;NEIVA;EMB-720D;PA32;PISTÃO;1;MONOMOTOR;1633;7;1984;BRASIL;BRASIL;FORA DE AERODROMO;JORDÃO;DECOLAGEM;PRIVADA;SUBSTANCIAL;0
79618;PRNYA;AVIÃO;CESSNA AIRCRAFT;210L;C210;PISTÃO;1;MONOMOTOR;1724;6;1974;BRASIL;BRASIL;POUSO DA ÁGUIA;POUSO DA ÁGUIA;CIRCUITO DE TRÁFEGO;PRIVADA;LEVE;0
79617;PRMAU;AVIÃO;CESSNA AIRCRAFT;208B;C208;TURBOÉLICE;1;MONOMOTOR;3969;11;1997;BRASIL;BRASIL;EDUARDO GOMES;LÁBREA;TÁXI;REGULAR;NENHUM;0
79609;PRMYW;AVIÃO;AIRBUS;A320-214;A320;JATO;2;BIMOTOR;77000;184;2012;BRASIL;BRASIL;GOVERNADOR ANDRÉ FRANCO MONTORO;MARECHAL RONDON;DESCIDA;REGULAR;NENHUM;0
79609;PTOLF;AVIÃO;PIPER AIRCRAFT;PA-31T1;PAY1;TURBOÉLICE;2;BIMOTOR;3946;7;1980;BRASIL;BRASIL;MARECHAL RONDON;RONDONÓPOLIS;SUBIDA;PRIVADA;NENHUM;0
79608;PTVJV;AVIÃO;NEIVA;EMB-810D;PA34;PISTÃO;2;BIMOTOR;2155;7;1989;BRASIL;BRASIL;CORONEL ALEXANDRE RAPOSO;NÃO IDENTIFICADO;CRUZEIRO;PRIVADA;NENHUM;0
79607;PRZSL;AVIÃO;INPAER INDÚSTRIA PAULISTA DE AERONÁUTICA;EXPLORER;ZZZZ;PISTÃO;1;MONOMOTOR;1200;4;0;BRASIL;BRASIL;CAVU - CLUBE DE AVIAÇÃO ULTRALEVE;CATULEVE;SUBIDA;PRIVADA;SUBSTANCIAL;0
